session_id,agent_id,profile_label,question_id,question_type,verdict_swap_off,verdict_swap_on,final_verdict
P15_RefIntVerSeq_I02_int__MH_093,P15_RefIntVerSeq_I02_int,Reflective-Intuitive-Verbal-Sequential,MH_093,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I04_gen__MH_003,P05_ActIntVisSeq_I04_gen,Active-Intuitive-Visual-Sequential,MH_003,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I05_gen__MH_053,P02_ActSenVisGlo_I05_gen,Active-Sensing-Visual-Global,MH_053,,R1_WIN,,R1_WIN
P13_RefIntVisSeq_I04_gen__MH_041,P13_RefIntVisSeq_I04_gen,Reflective-Intuitive-Visual-Sequential,MH_041,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I01_beg__MH_101,P14_RefIntVisGlo_I01_beg,Reflective-Intuitive-Visual-Global,MH_101,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I03_adv__MH_033,P14_RefIntVisGlo_I03_adv,Reflective-Intuitive-Visual-Global,MH_033,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I03_adv__MH_039,P07_ActIntVerSeq_I03_adv,Active-Intuitive-Verbal-Sequential,MH_039,,R1_WIN,,R1_WIN
P10_RefSenVisGlo_I01_beg__MH_038,P10_RefSenVisGlo_I01_beg,Reflective-Sensing-Visual-Global,MH_038,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I04_gen__MH_021,P04_ActSenVerGlo_I04_gen,Active-Sensing-Verbal-Global,MH_021,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I01_beg__MH_036,P02_ActSenVisGlo_I01_beg,Active-Sensing-Visual-Global,MH_036,,R1_WIN,,R1_WIN
P11_RefSenVerSeq_I01_beg__MH_035,P11_RefSenVerSeq_I01_beg,Reflective-Sensing-Verbal-Sequential,MH_035,,R0_WIN,,R0_WIN
P01_ActSenVisSeq_I01_beg__MH_041,P01_ActSenVisSeq_I01_beg,Active-Sensing-Visual-Sequential,MH_041,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I05_gen__MH_093,P05_ActIntVisSeq_I05_gen,Active-Intuitive-Visual-Sequential,MH_093,,R0_WIN,,R0_WIN
P10_RefSenVisGlo_I01_beg__MH_097,P10_RefSenVisGlo_I01_beg,Reflective-Sensing-Visual-Global,MH_097,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I01_beg__MH_031,P16_RefIntVerGlo_I01_beg,Reflective-Intuitive-Verbal-Global,MH_031,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I02_int__MH_096,P15_RefIntVerSeq_I02_int,Reflective-Intuitive-Verbal-Sequential,MH_096,,R0_WIN,,R0_WIN
P16_RefIntVerGlo_I01_beg__MH_029,P16_RefIntVerGlo_I01_beg,Reflective-Intuitive-Verbal-Global,MH_029,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I01_beg__MH_075,P12_RefSenVerGlo_I01_beg,Reflective-Sensing-Verbal-Global,MH_075,,R1_WIN,,R1_WIN
P03_ActSenVerSeq_I01_beg__MH_080,P03_ActSenVerSeq_I01_beg,Active-Sensing-Verbal-Sequential,MH_080,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I03_adv__MH_086,P09_RefSenVisSeq_I03_adv,Reflective-Sensing-Visual-Sequential,MH_086,,R1_WIN,,R1_WIN
P10_RefSenVisGlo_I03_adv__MH_028,P10_RefSenVisGlo_I03_adv,Reflective-Sensing-Visual-Global,MH_028,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I01_beg__MH_078,P07_ActIntVerSeq_I01_beg,Active-Intuitive-Verbal-Sequential,MH_078,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I03_adv__MH_037,P08_ActIntVerGlo_I03_adv,Active-Intuitive-Verbal-Global,MH_037,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I05_gen__MH_086,P09_RefSenVisSeq_I05_gen,Reflective-Sensing-Visual-Sequential,MH_086,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I01_beg__MH_050,P15_RefIntVerSeq_I01_beg,Reflective-Intuitive-Verbal-Sequential,MH_050,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I01_beg__MH_071,P15_RefIntVerSeq_I01_beg,Reflective-Intuitive-Verbal-Sequential,MH_071,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I04_gen__MH_060,P06_ActIntVisGlo_I04_gen,Active-Intuitive-Visual-Global,MH_060,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I01_beg__MH_023,P04_ActSenVerGlo_I01_beg,Active-Sensing-Verbal-Global,MH_023,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I02_int__MH_083,P04_ActSenVerGlo_I02_int,Active-Sensing-Verbal-Global,MH_083,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I04_gen__MH_075,P12_RefSenVerGlo_I04_gen,Reflective-Sensing-Verbal-Global,MH_075,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I05_gen__MH_030,P04_ActSenVerGlo_I05_gen,Active-Sensing-Verbal-Global,MH_030,,R1_WIN,,R1_WIN
P03_ActSenVerSeq_I05_gen__MH_068,P03_ActSenVerSeq_I05_gen,Active-Sensing-Verbal-Sequential,MH_068,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I02_int__MH_096,P08_ActIntVerGlo_I02_int,Active-Intuitive-Verbal-Global,MH_096,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I03_adv__MH_103,P07_ActIntVerSeq_I03_adv,Active-Intuitive-Verbal-Sequential,MH_103,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I01_beg__MH_065,P07_ActIntVerSeq_I01_beg,Active-Intuitive-Verbal-Sequential,MH_065,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I01_beg__MH_087,P16_RefIntVerGlo_I01_beg,Reflective-Intuitive-Verbal-Global,MH_087,,R1_WIN,,R1_WIN
P03_ActSenVerSeq_I01_beg__MH_097,P03_ActSenVerSeq_I01_beg,Active-Sensing-Verbal-Sequential,MH_097,,R1_WIN,,R1_WIN
P13_RefIntVisSeq_I03_adv__MH_103,P13_RefIntVisSeq_I03_adv,Reflective-Intuitive-Visual-Sequential,MH_103,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I05_gen__MH_099,P05_ActIntVisSeq_I05_gen,Active-Intuitive-Visual-Sequential,MH_099,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I05_gen__MH_101,P08_ActIntVerGlo_I05_gen,Active-Intuitive-Verbal-Global,MH_101,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I02_int__MH_091,P02_ActSenVisGlo_I02_int,Active-Sensing-Visual-Global,MH_091,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I04_gen__MH_076,P05_ActIntVisSeq_I04_gen,Active-Intuitive-Visual-Sequential,MH_076,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I04_gen__MH_081,P14_RefIntVisGlo_I04_gen,Reflective-Intuitive-Visual-Global,MH_081,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I04_gen__MH_042,P07_ActIntVerSeq_I04_gen,Active-Intuitive-Verbal-Sequential,MH_042,,R0_WIN,,R0_WIN
P05_ActIntVisSeq_I04_gen__MH_100,P05_ActIntVisSeq_I04_gen,Active-Intuitive-Visual-Sequential,MH_100,,R0_WIN,,R0_WIN
P15_RefIntVerSeq_I03_adv__MH_045,P15_RefIntVerSeq_I03_adv,Reflective-Intuitive-Verbal-Sequential,MH_045,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I01_beg__MH_081,P14_RefIntVisGlo_I01_beg,Reflective-Intuitive-Visual-Global,MH_081,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I02_int__MH_090,P09_RefSenVisSeq_I02_int,Reflective-Sensing-Visual-Sequential,MH_090,,R1_WIN,,R1_WIN
P03_ActSenVerSeq_I03_adv__MH_100,P03_ActSenVerSeq_I03_adv,Active-Sensing-Verbal-Sequential,MH_100,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I03_adv__MH_077,P15_RefIntVerSeq_I03_adv,Reflective-Intuitive-Verbal-Sequential,MH_077,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I04_gen__MH_060,P15_RefIntVerSeq_I04_gen,Reflective-Intuitive-Verbal-Sequential,MH_060,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I01_beg__MH_089,P15_RefIntVerSeq_I01_beg,Reflective-Intuitive-Verbal-Sequential,MH_089,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I01_beg__MH_086,P16_RefIntVerGlo_I01_beg,Reflective-Intuitive-Verbal-Global,MH_086,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I02_int__MH_106,P06_ActIntVisGlo_I02_int,Active-Intuitive-Visual-Global,MH_106,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I01_beg__MH_080,P12_RefSenVerGlo_I01_beg,Reflective-Sensing-Verbal-Global,MH_080,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I05_gen__MH_008,P04_ActSenVerGlo_I05_gen,Active-Sensing-Verbal-Global,MH_008,,R1_WIN,,R1_WIN
P13_RefIntVisSeq_I04_gen__MH_056,P13_RefIntVisSeq_I04_gen,Reflective-Intuitive-Visual-Sequential,MH_056,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I03_adv__MH_033,P05_ActIntVisSeq_I03_adv,Active-Intuitive-Visual-Sequential,MH_033,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I04_gen__MH_021,P15_RefIntVerSeq_I04_gen,Reflective-Intuitive-Verbal-Sequential,MH_021,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I04_gen__MH_085,P01_ActSenVisSeq_I04_gen,Active-Sensing-Visual-Sequential,MH_085,,R1_WIN,,R1_WIN
P13_RefIntVisSeq_I01_beg__MH_070,P13_RefIntVisSeq_I01_beg,Reflective-Intuitive-Visual-Sequential,MH_070,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I01_beg__MH_094,P08_ActIntVerGlo_I01_beg,Active-Intuitive-Verbal-Global,MH_094,,R0_WIN,,R0_WIN
P09_RefSenVisSeq_I04_gen__MH_086,P09_RefSenVisSeq_I04_gen,Reflective-Sensing-Visual-Sequential,MH_086,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I04_gen__MH_095,P15_RefIntVerSeq_I04_gen,Reflective-Intuitive-Verbal-Sequential,MH_095,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I03_adv__MH_099,P07_ActIntVerSeq_I03_adv,Active-Intuitive-Verbal-Sequential,MH_099,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I01_beg__MH_098,P09_RefSenVisSeq_I01_beg,Reflective-Sensing-Visual-Sequential,MH_098,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I03_adv__MH_071,P15_RefIntVerSeq_I03_adv,Reflective-Intuitive-Verbal-Sequential,MH_071,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I01_beg__MH_106,P04_ActSenVerGlo_I01_beg,Active-Sensing-Verbal-Global,MH_106,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I01_beg__MH_086,P04_ActSenVerGlo_I01_beg,Active-Sensing-Verbal-Global,MH_086,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I01_beg__MH_001,P16_RefIntVerGlo_I01_beg,Reflective-Intuitive-Verbal-Global,MH_001,,R1_WIN,,R1_WIN
P10_RefSenVisGlo_I03_adv__MH_079,P10_RefSenVisGlo_I03_adv,Reflective-Sensing-Visual-Global,MH_079,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I04_gen__MH_084,P09_RefSenVisSeq_I04_gen,Reflective-Sensing-Visual-Sequential,MH_084,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I03_adv__MH_035,P14_RefIntVisGlo_I03_adv,Reflective-Intuitive-Visual-Global,MH_035,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I01_beg__MH_084,P14_RefIntVisGlo_I01_beg,Reflective-Intuitive-Visual-Global,MH_084,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I01_beg__MH_035,P14_RefIntVisGlo_I01_beg,Reflective-Intuitive-Visual-Global,MH_035,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I05_gen__MH_082,P04_ActSenVerGlo_I05_gen,Active-Sensing-Verbal-Global,MH_082,,R1_WIN,,R1_WIN
P13_RefIntVisSeq_I01_beg__MH_089,P13_RefIntVisSeq_I01_beg,Reflective-Intuitive-Visual-Sequential,MH_089,,R0_WIN,,R0_WIN
P09_RefSenVisSeq_I05_gen__MH_033,P09_RefSenVisSeq_I05_gen,Reflective-Sensing-Visual-Sequential,MH_033,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I01_beg__MH_073,P01_ActSenVisSeq_I01_beg,Active-Sensing-Visual-Sequential,MH_073,,R0_WIN,,R0_WIN
P08_ActIntVerGlo_I03_adv__MH_021,P08_ActIntVerGlo_I03_adv,Active-Intuitive-Verbal-Global,MH_021,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I04_gen__MH_102,P14_RefIntVisGlo_I04_gen,Reflective-Intuitive-Visual-Global,MH_102,,R1_WIN,,R1_WIN
P03_ActSenVerSeq_I04_gen__MH_045,P03_ActSenVerSeq_I04_gen,Active-Sensing-Verbal-Sequential,MH_045,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I05_gen__MH_098,P06_ActIntVisGlo_I05_gen,Active-Intuitive-Visual-Global,MH_098,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I02_int__MH_021,P04_ActSenVerGlo_I02_int,Active-Sensing-Verbal-Global,MH_021,,R1_WIN,,R1_WIN
P11_RefSenVerSeq_I03_adv__MH_014,P11_RefSenVerSeq_I03_adv,Reflective-Sensing-Verbal-Sequential,MH_014,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I02_int__MH_085,P07_ActIntVerSeq_I02_int,Active-Intuitive-Verbal-Sequential,MH_085,,R0_WIN,,R0_WIN
P10_RefSenVisGlo_I05_gen__MH_031,P10_RefSenVisGlo_I05_gen,Reflective-Sensing-Visual-Global,MH_031,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I01_beg__MH_084,P08_ActIntVerGlo_I01_beg,Active-Intuitive-Verbal-Global,MH_084,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I04_gen__MH_046,P01_ActSenVisSeq_I04_gen,Active-Sensing-Visual-Sequential,MH_046,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I03_adv__MH_084,P08_ActIntVerGlo_I03_adv,Active-Intuitive-Verbal-Global,MH_084,,R1_WIN,,R1_WIN
P11_RefSenVerSeq_I03_adv__MH_078,P11_RefSenVerSeq_I03_adv,Reflective-Sensing-Verbal-Sequential,MH_078,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I05_gen__MH_029,P14_RefIntVisGlo_I05_gen,Reflective-Intuitive-Visual-Global,MH_029,,R1_WIN,,R1_WIN
P11_RefSenVerSeq_I05_gen__MH_038,P11_RefSenVerSeq_I05_gen,Reflective-Sensing-Verbal-Sequential,MH_038,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I03_adv__MH_091,P06_ActIntVisGlo_I03_adv,Active-Intuitive-Visual-Global,MH_091,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I01_beg__MH_108,P05_ActIntVisSeq_I01_beg,Active-Intuitive-Visual-Sequential,MH_108,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I04_gen__MH_088,P12_RefSenVerGlo_I04_gen,Reflective-Sensing-Verbal-Global,MH_088,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I03_adv__MH_060,P15_RefIntVerSeq_I03_adv,Reflective-Intuitive-Verbal-Sequential,MH_060,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I03_adv__MH_078,P01_ActSenVisSeq_I03_adv,Active-Sensing-Visual-Sequential,MH_078,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I02_int__MH_053,P06_ActIntVisGlo_I02_int,Active-Intuitive-Visual-Global,MH_053,,R1_WIN,,R1_WIN
P11_RefSenVerSeq_I02_int__MH_071,P11_RefSenVerSeq_I02_int,Reflective-Sensing-Verbal-Sequential,MH_071,,R1_WIN,,R1_WIN
P13_RefIntVisSeq_I01_beg__MH_049,P13_RefIntVisSeq_I01_beg,Reflective-Intuitive-Visual-Sequential,MH_049,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I01_beg__MH_021,P02_ActSenVisGlo_I01_beg,Active-Sensing-Visual-Global,MH_021,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I05_gen__MH_037,P09_RefSenVisSeq_I05_gen,Reflective-Sensing-Visual-Sequential,MH_037,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I03_adv__MH_094,P15_RefIntVerSeq_I03_adv,Reflective-Intuitive-Verbal-Sequential,MH_094,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I03_adv__MH_083,P02_ActSenVisGlo_I03_adv,Active-Sensing-Visual-Global,MH_083,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I05_gen__MH_008,P08_ActIntVerGlo_I05_gen,Active-Intuitive-Verbal-Global,MH_008,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I04_gen__MH_087,P04_ActSenVerGlo_I04_gen,Active-Sensing-Verbal-Global,MH_087,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I05_gen__MH_092,P02_ActSenVisGlo_I05_gen,Active-Sensing-Visual-Global,MH_092,,R1_WIN,,R1_WIN
P03_ActSenVerSeq_I02_int__MH_101,P03_ActSenVerSeq_I02_int,Active-Sensing-Verbal-Sequential,MH_101,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I01_beg__MH_072,P08_ActIntVerGlo_I01_beg,Active-Intuitive-Verbal-Global,MH_072,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I05_gen__MH_082,P08_ActIntVerGlo_I05_gen,Active-Intuitive-Verbal-Global,MH_082,,R1_WIN,,R1_WIN
P13_RefIntVisSeq_I03_adv__MH_073,P13_RefIntVisSeq_I03_adv,Reflective-Intuitive-Visual-Sequential,MH_073,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I04_gen__MH_081,P07_ActIntVerSeq_I04_gen,Active-Intuitive-Verbal-Sequential,MH_081,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I03_adv__MH_094,P01_ActSenVisSeq_I03_adv,Active-Sensing-Visual-Sequential,MH_094,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I01_beg__MH_030,P15_RefIntVerSeq_I01_beg,Reflective-Intuitive-Verbal-Sequential,MH_030,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I02_int__MH_033,P01_ActSenVisSeq_I02_int,Active-Sensing-Visual-Sequential,MH_033,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I01_beg__MH_056,P09_RefSenVisSeq_I01_beg,Reflective-Sensing-Visual-Sequential,MH_056,,R0_WIN,,R0_WIN
P10_RefSenVisGlo_I04_gen__MH_107,P10_RefSenVisGlo_I04_gen,Reflective-Sensing-Visual-Global,MH_107,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I01_beg__MH_065,P14_RefIntVisGlo_I01_beg,Reflective-Intuitive-Visual-Global,MH_065,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I01_beg__MH_104,P16_RefIntVerGlo_I01_beg,Reflective-Intuitive-Verbal-Global,MH_104,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I05_gen__MH_085,P02_ActSenVisGlo_I05_gen,Active-Sensing-Visual-Global,MH_085,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I05_gen__MH_073,P09_RefSenVisSeq_I05_gen,Reflective-Sensing-Visual-Sequential,MH_073,,R0_WIN,,R0_WIN
P09_RefSenVisSeq_I03_adv__MH_101,P09_RefSenVisSeq_I03_adv,Reflective-Sensing-Visual-Sequential,MH_101,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I05_gen__MH_032,P01_ActSenVisSeq_I05_gen,Active-Sensing-Visual-Sequential,MH_032,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I04_gen__MH_023,P12_RefSenVerGlo_I04_gen,Reflective-Sensing-Verbal-Global,MH_023,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I01_beg__MH_099,P12_RefSenVerGlo_I01_beg,Reflective-Sensing-Verbal-Global,MH_099,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I01_beg__MH_097,P14_RefIntVisGlo_I01_beg,Reflective-Intuitive-Visual-Global,MH_097,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I03_adv__MH_089,P08_ActIntVerGlo_I03_adv,Active-Intuitive-Verbal-Global,MH_089,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I04_gen__MH_014,P01_ActSenVisSeq_I04_gen,Active-Sensing-Visual-Sequential,MH_014,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I02_int__MH_075,P09_RefSenVisSeq_I02_int,Reflective-Sensing-Visual-Sequential,MH_075,,R0_WIN,,R0_WIN
P04_ActSenVerGlo_I01_beg__MH_097,P04_ActSenVerGlo_I01_beg,Active-Sensing-Verbal-Global,MH_097,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I04_gen__MH_098,P05_ActIntVisSeq_I04_gen,Active-Intuitive-Visual-Sequential,MH_098,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I02_int__MH_101,P07_ActIntVerSeq_I02_int,Active-Intuitive-Verbal-Sequential,MH_101,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I05_gen__MH_088,P14_RefIntVisGlo_I05_gen,Reflective-Intuitive-Visual-Global,MH_088,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I04_gen__MH_079,P16_RefIntVerGlo_I04_gen,Reflective-Intuitive-Verbal-Global,MH_079,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I03_adv__MH_098,P05_ActIntVisSeq_I03_adv,Active-Intuitive-Visual-Sequential,MH_098,,R1_WIN,,R1_WIN
P11_RefSenVerSeq_I05_gen__MH_073,P11_RefSenVerSeq_I05_gen,Reflective-Sensing-Verbal-Sequential,MH_073,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I05_gen__MH_032,P07_ActIntVerSeq_I05_gen,Active-Intuitive-Verbal-Sequential,MH_032,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I04_gen__MH_021,P08_ActIntVerGlo_I04_gen,Active-Intuitive-Verbal-Global,MH_021,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I02_int__MH_095,P14_RefIntVisGlo_I02_int,Reflective-Intuitive-Visual-Global,MH_095,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I01_beg__MH_072,P04_ActSenVerGlo_I01_beg,Active-Sensing-Verbal-Global,MH_072,,R1_WIN,,R1_WIN
P13_RefIntVisSeq_I03_adv__MH_088,P13_RefIntVisSeq_I03_adv,Reflective-Intuitive-Visual-Sequential,MH_088,,R0_WIN,,R0_WIN
P03_ActSenVerSeq_I03_adv__MH_031,P03_ActSenVerSeq_I03_adv,Active-Sensing-Verbal-Sequential,MH_031,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I01_beg__MH_035,P05_ActIntVisSeq_I01_beg,Active-Intuitive-Visual-Sequential,MH_035,,R1_WIN,,R1_WIN
P11_RefSenVerSeq_I01_beg__MH_021,P11_RefSenVerSeq_I01_beg,Reflective-Sensing-Verbal-Sequential,MH_021,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I05_gen__MH_042,P04_ActSenVerGlo_I05_gen,Active-Sensing-Verbal-Global,MH_042,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I01_beg__MH_094,P04_ActSenVerGlo_I01_beg,Active-Sensing-Verbal-Global,MH_094,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I01_beg__MH_092,P01_ActSenVisSeq_I01_beg,Active-Sensing-Visual-Sequential,MH_092,,R0_WIN,,R0_WIN
P16_RefIntVerGlo_I05_gen__MH_032,P16_RefIntVerGlo_I05_gen,Reflective-Intuitive-Verbal-Global,MH_032,,R0_WIN,,R0_WIN
P02_ActSenVisGlo_I03_adv__MH_033,P02_ActSenVisGlo_I03_adv,Active-Sensing-Visual-Global,MH_033,,R1_WIN,,R1_WIN
P13_RefIntVisSeq_I02_int__MH_051,P13_RefIntVisSeq_I02_int,Reflective-Intuitive-Visual-Sequential,MH_051,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I02_int__MH_021,P09_RefSenVisSeq_I02_int,Reflective-Sensing-Visual-Sequential,MH_021,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I03_adv__MH_083,P12_RefSenVerGlo_I03_adv,Reflective-Sensing-Verbal-Global,MH_083,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I03_adv__MH_084,P15_RefIntVerSeq_I03_adv,Reflective-Intuitive-Verbal-Sequential,MH_084,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I02_int__MH_060,P01_ActSenVisSeq_I02_int,Active-Sensing-Visual-Sequential,MH_060,,R1_WIN,,R1_WIN
P03_ActSenVerSeq_I01_beg__MH_033,P03_ActSenVerSeq_I01_beg,Active-Sensing-Verbal-Sequential,MH_033,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I02_int__MH_046,P05_ActIntVisSeq_I02_int,Active-Intuitive-Visual-Sequential,MH_046,,R1_WIN,,R1_WIN
P13_RefIntVisSeq_I03_adv__MH_023,P13_RefIntVisSeq_I03_adv,Reflective-Intuitive-Visual-Sequential,MH_023,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I05_gen__MH_045,P15_RefIntVerSeq_I05_gen,Reflective-Intuitive-Verbal-Sequential,MH_045,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I03_adv__MH_065,P16_RefIntVerGlo_I03_adv,Reflective-Intuitive-Verbal-Global,MH_065,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I01_beg__MH_072,P07_ActIntVerSeq_I01_beg,Active-Intuitive-Verbal-Sequential,MH_072,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I05_gen__MH_104,P02_ActSenVisGlo_I05_gen,Active-Sensing-Visual-Global,MH_104,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I01_beg__MH_039,P09_RefSenVisSeq_I01_beg,Reflective-Sensing-Visual-Sequential,MH_039,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I04_gen__MH_014,P14_RefIntVisGlo_I04_gen,Reflective-Intuitive-Visual-Global,MH_014,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I02_int__MH_030,P14_RefIntVisGlo_I02_int,Reflective-Intuitive-Visual-Global,MH_030,,R1_WIN,,R1_WIN
P03_ActSenVerSeq_I02_int__MH_091,P03_ActSenVerSeq_I02_int,Active-Sensing-Verbal-Sequential,MH_091,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I05_gen__MH_049,P02_ActSenVisGlo_I05_gen,Active-Sensing-Visual-Global,MH_049,,R1_WIN,,R1_WIN
P11_RefSenVerSeq_I01_beg__MH_080,P11_RefSenVerSeq_I01_beg,Reflective-Sensing-Verbal-Sequential,MH_080,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I05_gen__MH_091,P02_ActSenVisGlo_I05_gen,Active-Sensing-Visual-Global,MH_091,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I01_beg__MH_105,P09_RefSenVisSeq_I01_beg,Reflective-Sensing-Visual-Sequential,MH_105,,R0_WIN,,R0_WIN
